component_id,component_name,metal_type,form_factor,industry_usage,unit_weight_kg,source_type,source_country,lead_time_days,base_price_per_kg,freight_cost_per_kg,customs_duty_percent,local_tax_percent,exchange_rate_multiplier,total_landed_cost_inr,recommended_source
1093,Comp_01093,Tin,Wire,Toys,9.8,Import,Japan,28,1085.74,52.48,3.41,18,0.99,13475.10097328472,Import
1094,Comp_01094,Nickel,Coil,Automotive,2.44,Local,India,11,1141.79,100.23,0.0,18,1.0,3576.023984,Local
1094,Comp_01094,Nickel,Coil,Automotive,2.44,Import,China,31,1135.48,48.0,2.4,18,1.11,3873.0730841702402,Local
1095,Comp_01095,Aluminum,Coil,Toys,9.24,Local,India,6,1088.55,119.13,0.0,18,1.0,13167.576575999998,Import
1095,Comp_01095,Aluminum,Coil,Toys,9.24,Import,China,31,765.74,49.78,2.18,18,1.0,9085.6184170752,Import
1096,Comp_01096,Aluminum,Sheet,Wearable,2.37,Local,India,3,924.92,104.36,0.0,18,1.0,2878.4844479999997,Local
1096,Comp_01096,Aluminum,Sheet,Wearable,2.37,Import,South Korea,19,949.08,40.07,3.62,18,1.1,3153.0349283598002,Local
1097,Comp_01097,Copper,Coil,Industrial,1.65,Local,India,10,1570.27,102.3,0.0,18,1.0,3256.4937899999995,Import
1097,Comp_01097,Copper,Coil,Industrial,1.65,Import,USA,30,1139.75,31.48,7.39,18,0.96,2350.9490375606397,Import
1098,Comp_01098,Copper,Wire,Toys,0.87,Local,India,7,1174.19,52.32,0.0,18,1.0,1259.1351659999998,Import
1098,Comp_01098,Copper,Wire,Toys,0.87,Import,South Korea,23,941.13,57.33,1.85,18,1.02,1064.86152592932,Import
1099,Comp_01099,Silver,Wire,Automotive,2.84,Local,India,9,973.04,46.01,0.0,18,1.0,3415.0403599999995,Local
1099,Comp_01099,Silver,Wire,Automotive,2.84,Import,China,22,1064.5,43.22,3.4,18,1.03,3953.5579399852795,Local
1100,Comp_01100,Nickel,Foil,Wearable,6.08,Local,India,2,1206.17,105.85,0.0,18,1.0,9412.956288,Local
1100,Comp_01100,Nickel,Foil,Wearable,6.08,Import,China,29,1147.58,40.7,0.47,18,1.13,9678.748832285948,Local
1101,Comp_01101,Tin,Sheet,Automotive,0.63,Local,India,9,1575.78,108.16,0.0,18,1.0,1251.840996,Local
1101,Comp_01101,Tin,Sheet,Automotive,0.63,Import,China,22,1580.26,18.08,5.44,18,1.01,1265.3728036064638,Local
1102,Comp_01102,Silver,Foil,Industrial,7.65,Local,India,14,947.85,41.01,0.0,18,1.0,8926.43922,Local
1102,Comp_01102,Silver,Foil,Industrial,7.65,Import,Germany,28,1011.27,54.7,1.86,18,1.07,10487.59419100338,Local
1103,Comp_01103,Aluminum,Coil,Wearable,8.63,Local,India,11,1244.2,50.22,0.0,18,1.0,13181.596628000001,Import
1103,Comp_01103,Aluminum,Coil,Wearable,8.63,Import,Germany,34,1171.09,15.08,2.65,18,0.98,12151.356662160659,Import
1104,Comp_01104,Copper,Sheet,Wearable,3.85,Local,India,9,1225.93,77.33,0.0,18,1.0,5920.71018,Import
1104,Comp_01104,Copper,Sheet,Wearable,3.85,Import,South Korea,21,1072.87,23.56,1.84,18,0.99,5022.006055521839,Import
1105,Comp_01105,Copper,Foil,Wearable,9.69,Local,India,2,1440.27,111.86,0.0,18,1.0,17747.364845999997,Local
1105,Comp_01105,Copper,Foil,Wearable,9.69,Import,China,16,1413.11,11.96,0.42,18,1.12,18326.529135773377,Local
1106,Comp_01106,Copper,Wire,Industrial,1.22,Local,India,2,923.22,48.36,0.0,18,1.0,1398.686568,Import
1106,Comp_01106,Copper,Wire,Industrial,1.22,Import,South Korea,12,558.14,48.8,6.23,18,1.11,1030.285905372072,Import
1107,Comp_01107,Copper,Wire,Consumer,5.38,Local,India,6,1476.42,118.54,0.0,18,1.0,10125.444064,Import
1107,Comp_01107,Copper,Wire,Consumer,5.38,Import,China,29,1064.56,31.84,6.21,18,1.02,7540.478230009918,Import
1108,Comp_01108,Tin,Sheet,Toys,6.52,Local,India,10,1298.88,53.41,0.0,18,1.0,10403.978344,Local
1108,Comp_01108,Tin,Sheet,Toys,6.52,Import,China,20,1383.31,45.36,0.62,18,1.13,12497.532786837068,Local
1109,Comp_01109,Aluminum,Wire,Wearable,2.24,Local,India,13,1410.05,91.66,0.0,18,1.0,3969.319872,Import
1109,Comp_01109,Aluminum,Wire,Wearable,2.24,Import,USA,19,1051.77,48.26,6.24,18,1.02,3150.814161911808,Import
1110,Comp_01110,Copper,Coil,Toys,4.16,Local,India,4,1591.87,77.58,0.0,18,1.0,8194.996159999999,Local
1110,Comp_01110,Copper,Coil,Toys,4.16,Import,South Korea,36,1736.63,45.1,4.79,18,0.97,8890.144193915712,Local
1111,Comp_01111,Aluminum,Wire,Wearable,4.74,Local,India,10,1592.43,111.1,0.0,18,1.0,9528.183996,Import
1111,Comp_01111,Aluminum,Wire,Wearable,4.74,Import,South Korea,35,1292.15,43.47,4.92,18,1.09,8543.346927896353,Import
1112,Comp_01112,Silver,Coil,Industrial,4.66,Local,India,9,1534.88,111.52,0.0,18,1.0,9053.224320000001,Local
1112,Comp_01112,Silver,Coil,Industrial,4.66,Import,USA,17,1664.85,17.02,5.13,18,0.96,9333.794726959486,Local
1113,Comp_01113,Tin,Sheet,Industrial,0.59,Local,India,7,972.52,50.29,0.0,18,1.0,712.0803219999998,Local
1113,Comp_01113,Tin,Sheet,Industrial,0.59,Import,Germany,37,1048.65,27.13,6.65,18,1.03,822.72665775582,Local
1114,Comp_01114,Aluminum,Coil,Industrial,6.63,Local,India,2,1126.5,67.3,0.0,18,1.0,9339.57492,Local
1114,Comp_01114,Aluminum,Coil,Industrial,6.63,Import,China,10,1162.95,13.35,1.25,18,1.11,10342.6455989025,Local
1115,Comp_01115,Nickel,Foil,Toys,6.6,Local,India,11,1498.45,60.21,0.0,18,1.0,12138.84408,Local
1115,Comp_01115,Nickel,Foil,Toys,6.6,Import,China,11,1614.6,34.84,6.49,18,1.1,15047.487018220798,Local
1116,Comp_01116,Tin,Sheet,Wearable,3.44,Local,India,9,1343.17,44.02,0.0,18,1.0,5630.8816480000005,Import
1116,Comp_01116,Tin,Sheet,Wearable,3.44,Import,USA,10,1139.94,17.41,2.84,18,1.01,4879.64926850208,Import
1117,Comp_01117,Silver,Foil,Industrial,9.52,Local,India,10,1297.56,53.23,0.0,18,1.0,15174.234543999997,Local
1117,Comp_01117,Silver,Foil,Industrial,9.52,Import,Germany,12,1265.72,13.2,5.55,18,1.07,16225.733925997121,Local
1118,Comp_01118,Tin,Foil,Consumer,2.67,Local,India,13,1286.04,76.14,0.0,18,1.0,4291.684308,Local
1118,Comp_01118,Tin,Foil,Consumer,2.67,Import,USA,29,1257.56,32.57,5.45,18,1.06,4543.38136298106,Local
1119,Comp_01119,Aluminum,Foil,Automotive,7.41,Local,India,13,989.85,70.55,0.0,18,1.0,9271.92552,Import
1119,Comp_01119,Aluminum,Foil,Automotive,7.41,Import,USA,23,890.93,17.81,1.84,18,1.1,8901.248711234879,Import
1120,Comp_01120,Copper,Coil,Toys,5.45,Local,India,11,1032.85,54.95,0.0,18,1.0,6995.6418,Import
1120,Comp_01120,Copper,Coil,Toys,5.45,Import,Japan,14,731.91,58.55,0.98,18,1.06,5441.26201612488,Import
1121,Comp_01121,Nickel,Sheet,Consumer,1.51,Local,India,2,970.79,48.98,0.0,18,1.0,1817.0261859999998,Local
1121,Comp_01121,Nickel,Sheet,Consumer,1.51,Import,South Korea,34,961.56,28.33,5.61,18,1.14,2123.517212251908,Local
1122,Comp_01122,Aluminum,Sheet,Automotive,4.48,Local,India,12,1289.49,81.41,0.0,18,1.0,7247.125760000002,Local
1122,Comp_01122,Aluminum,Sheet,Automotive,4.48,Import,Japan,30,1193.94,19.44,7.09,18,1.06,7281.345475772929,Local
1123,Comp_01123,Nickel,Wire,Toys,3.11,Local,India,5,1085.66,50.35,0.0,18,1.0,4168.9294979999995,Local
1123,Comp_01123,Nickel,Wire,Toys,3.11,Import,Japan,25,1147.13,21.6,1.24,18,1.07,4646.142251816872,Local
1124,Comp_01124,Silver,Coil,Toys,4.66,Local,India,13,1453.75,77.43,0.0,18,1.0,8419.652584,Import
1124,Comp_01124,Silver,Coil,Toys,4.66,Import,Germany,29,1466.01,25.03,2.87,18,0.97,8181.212862644927,Import
1125,Comp_01125,Aluminum,Foil,Wearable,7.65,Local,India,7,1593.08,102.22,0.0,18,1.0,15303.4731,Import
1125,Comp_01125,Aluminum,Foil,Wearable,7.65,Import,Japan,10,1300.02,39.74,1.09,18,1.06,12959.388563410079,Import
1126,Comp_01126,Copper,Sheet,Wearable,2.1,Local,India,7,1501.42,94.22,0.0,18,1.0,3953.9959200000003,Import
1126,Comp_01126,Copper,Sheet,Wearable,2.1,Import,Germany,24,1163.19,20.63,0.46,18,1.04,3064.88009091264,Import
1127,Comp_01127,Tin,Wire,Toys,0.74,Local,India,8,1417.18,56.92,0.0,18,1.0,1287.18412,Local
1127,Comp_01127,Tin,Wire,Toys,0.74,Import,Japan,38,1209.41,52.0,6.34,18,1.11,1300.138537401288,Local
1128,Comp_01128,Tin,Sheet,Consumer,9.92,Local,India,13,1358.92,83.37,0.0,18,1.0,16882.869823999998,Import
1128,Comp_01128,Tin,Sheet,Consumer,9.92,Import,Germany,39,1163.1,45.9,0.13,18,0.99,14028.7634106048,Import
1129,Comp_01129,Aluminum,Foil,Industrial,0.89,Local,India,6,1182.26,69.93,0.0,18,1.0,1315.0499379999999,Import
1129,Comp_01129,Aluminum,Foil,Industrial,0.89,Import,Germany,16,802.57,35.82,7.91,18,1.11,1054.6364442855781,Import
1130,Comp_01130,Silver,Coil,Consumer,8.92,Local,India,12,1139.2,77.16,0.0,18,1.0,12802.918816000001,Import
1130,Comp_01130,Silver,Coil,Consumer,8.92,Import,South Korea,27,913.65,10.81,6.63,18,1.15,11931.972283339115,Import
1131,Comp_01131,Copper,Wire,Industrial,6.57,Local,India,14,937.59,65.07,0.0,18,1.0,7773.221916,Import
1131,Comp_01131,Copper,Wire,Industrial,6.57,Import,Japan,17,748.3,19.67,5.77,18,1.0,6297.2964176094,Import
1132,Comp_01132,Silver,Coil,Wearable,4.32,Local,India,11,1562.09,57.42,0.0,18,1.0,8255.614176000001,Import
1132,Comp_01132,Silver,Coil,Wearable,4.32,Import,Japan,34,1016.05,40.28,3.76,18,0.95,5307.853609301759,Import
1133,Comp_01133,Copper,Foil,Wearable,1.24,Local,India,11,1594.2,64.2,0.0,18,1.0,2426.57088,Local
1133,Comp_01133,Copper,Foil,Wearable,1.24,Import,South Korea,20,1500.91,41.87,2.35,18,1.1,2541.4889443416005,Local
1134,Comp_01134,Silver,Foil,Wearable,7.86,Local,India,7,1366.81,111.99,0.0,18,1.0,13715.57424,Import
1134,Comp_01134,Silver,Foil,Wearable,7.86,Import,USA,23,860.77,39.08,5.28,18,1.06,9313.78944875904,Import
1135,Comp_01135,Silver,Foil,Wearable,0.45,Local,India,6,1279.15,71.03,0.0,18,1.0,716.94558,Import
1135,Comp_01135,Silver,Foil,Wearable,0.45,Import,USA,37,870.04,14.27,6.74,18,1.13,566.3758137748199,Import
1136,Comp_01136,Silver,Wire,Wearable,9.48,Local,India,11,1401.79,110.52,0.0,18,1.0,16917.304583999998,Import
1136,Comp_01136,Silver,Wire,Wearable,9.48,Import,Japan,27,1115.04,14.49,0.6,18,0.96,12202.73917281792,Import
1137,Comp_01137,Copper,Wire,Wearable,4.81,Local,India,11,1229.53,71.07,0.0,18,1.0,7381.945479999998,Import
1137,Comp_01137,Copper,Wire,Wearable,4.81,Import,Japan,26,974.78,36.52,7.16,18,1.12,6889.0259158156805,Import
1138,Comp_01138,Aluminum,Coil,Wearable,0.45,Local,India,11,1082.75,62.3,0.0,18,1.0,608.02155,Local
1138,Comp_01138,Aluminum,Coil,Wearable,0.45,Import,China,10,1183.64,36.1,1.08,18,0.98,641.58336685296,Local
1139,Comp_01139,Nickel,Wire,Toys,5.69,Local,India,5,1406.08,73.57,0.0,18,1.0,9934.66603,Import
1139,Comp_01139,Nickel,Wire,Toys,5.69,Import,USA,10,1012.6,27.94,4.79,18,0.97,7101.410666956283,Import
1140,Comp_01140,Tin,Coil,Industrial,2.86,Local,India,11,966.95,53.19,0.0,18,1.0,3442.768472,Local
1140,Comp_01140,Tin,Coil,Industrial,2.86,Import,Germany,16,929.2,50.53,5.72,18,1.06,3705.249580732128,Local
1141,Comp_01141,Tin,Wire,Industrial,0.62,Local,India,3,1068.67,94.73,0.0,18,1.0,851.14344,Import
1141,Comp_01141,Tin,Wire,Industrial,0.62,Import,South Korea,17,750.25,44.67,4.66,18,0.96,584.3177566033919,Import
1142,Comp_01142,Copper,Wire,Toys,2.41,Local,India,11,1415.19,40.63,0.0,18,1.0,4140.060916,Import
1142,Comp_01142,Copper,Wire,Toys,2.41,Import,USA,12,1024.13,30.07,4.83,18,1.08,3394.1529038894405,Import
1143,Comp_01143,Silver,Sheet,Consumer,1.16,Local,India,9,1503.61,52.74,0.0,18,1.0,2130.3318799999997,Import
1143,Comp_01143,Silver,Sheet,Consumer,1.16,Import,Germany,15,979.62,13.59,3.04,18,1.12,1568.9350048727038,Import
1144,Comp_01144,Nickel,Coil,Industrial,1.75,Local,India,8,1055.95,50.24,0.0,18,1.0,2284.28235,Local
1144,Comp_01144,Nickel,Coil,Industrial,1.75,Import,USA,26,1102.26,22.62,7.37,18,1.08,2693.5991096111993,Local
1145,Comp_01145,Nickel,Wire,Wearable,2.35,Local,India,10,1591.12,84.79,0.0,18,1.0,4647.29843,Import
1145,Comp_01145,Nickel,Wire,Wearable,2.35,Import,Japan,39,1529.19,40.75,1.12,18,1.03,4534.268254200321,Import
1146,Comp_01146,Aluminum,Coil,Automotive,1.18,Local,India,3,1426.44,43.66,0.0,18,1.0,2046.96724,Local
1146,Comp_01146,Aluminum,Coil,Automotive,1.18,Import,Germany,12,1420.71,47.14,6.38,18,1.04,2261.20020972768,Local
1147,Comp_01147,Silver,Sheet,Automotive,7.81,Local,India,11,939.46,82.01,0.0,18,1.0,9413.663225999999,Local
1147,Comp_01147,Silver,Sheet,Automotive,7.81,Import,China,14,956.98,40.65,7.23,18,1.13,11140.310385923243,Local
1148,Comp_01148,Aluminum,Foil,Wearable,1.3,Local,India,9,1054.9,66.18,0.0,18,1.0,1719.73672,Import
1148,Comp_01148,Aluminum,Foil,Wearable,1.3,Import,Japan,32,747.82,26.36,1.38,18,1.0,1203.980891256,Import
1149,Comp_01149,Aluminum,Sheet,Industrial,9.24,Local,India,7,1423.66,93.31,0.0,18,1.0,16539.827304000002,Import
1149,Comp_01149,Aluminum,Sheet,Industrial,9.24,Import,Japan,26,1255.2,48.14,7.16,18,1.0,15228.053978860802,Import
1150,Comp_01150,Copper,Coil,Automotive,1.46,Local,India,6,1021.24,44.35,0.0,18,1.0,1835.7984519999998,Local
1150,Comp_01150,Copper,Coil,Automotive,1.46,Import,China,23,1017.83,43.55,7.0,18,0.99,1936.9782100152,Local
1151,Comp_01151,Silver,Wire,Wearable,3.06,Local,India,5,1280.03,74.67,0.0,18,1.0,4891.55076,Import
1151,Comp_01151,Silver,Wire,Wearable,3.06,Import,USA,10,1117.28,41.38,2.47,18,0.98,4201.286126154768,Import
1152,Comp_01152,Copper,Coil,Wearable,1.87,Local,India,3,1163.3,77.43,0.0,18,1.0,2737.794818,Import
1152,Comp_01152,Copper,Coil,Wearable,1.87,Import,Germany,39,813.38,46.63,6.1,18,1.05,2114.1305304273,Import
1153,Comp_01153,Silver,Wire,Consumer,0.28,Local,India,12,1172.69,95.31,0.0,18,1.0,418.9472,Import
1153,Comp_01153,Silver,Wire,Consumer,0.28,Import,South Korea,15,970.35,27.96,7.82,18,0.98,348.522534216864,Import
1154,Comp_01154,Copper,Foil,Wearable,7.52,Local,India,5,1092.86,70.54,0.0,18,1.0,10323.546239999998,Import
1154,Comp_01154,Copper,Foil,Wearable,7.52,Import,Germany,17,893.4,37.94,3.79,18,1.1,9435.31276363456,Import
1155,Comp_01155,Aluminum,Wire,Industrial,3.3,Local,India,9,1236.92,87.73,0.0,18,1.0,5158.1871,Import
1155,Comp_01155,Aluminum,Wire,Industrial,3.3,Import,Japan,13,1120.33,15.03,0.44,18,0.95,4218.517411891199,Import
1156,Comp_01156,Silver,Sheet,Consumer,4.33,Local,India,8,1258.88,51.75,0.0,18,1.0,6696.532922,Import
1156,Comp_01156,Silver,Sheet,Consumer,4.33,Import,Germany,21,889.71,24.57,7.47,18,0.99,4970.173698003096,Import
1157,Comp_01157,Tin,Wire,Consumer,1.2,Local,India,7,1146.73,53.88,0.0,18,1.0,1700.0637600000002,Local
1157,Comp_01157,Tin,Wire,Consumer,1.2,Import,Germany,29,1046.6,31.2,5.25,18,1.13,1815.1059507599994,Local
1158,Comp_01158,Aluminum,Coil,Industrial,2.78,Local,India,10,1497.8,85.73,0.0,18,1.0,5194.611811999999,Local
1158,Comp_01158,Aluminum,Coil,Industrial,2.78,Import,South Korea,17,1625.99,49.31,2.23,18,1.14,6404.756215838639,Local
1159,Comp_01159,Tin,Wire,Automotive,8.04,Local,India,12,1369.28,50.13,0.0,18,1.0,13466.226551999998,Import
1159,Comp_01159,Tin,Wire,Automotive,8.04,Import,China,24,1050.39,20.39,2.33,18,0.97,10083.539764985619,Import
1160,Comp_01160,Tin,Sheet,Industrial,9.6,Local,India,9,1264.06,72.06,0.0,18,1.0,15135.567359999997,Local
1160,Comp_01160,Tin,Sheet,Industrial,9.6,Import,USA,38,1297.63,30.0,1.43,18,1.07,16322.267871584643,Local
1161,Comp_01161,Aluminum,Foil,Automotive,3.77,Local,India,6,952.75,116.67,0.0,18,1.0,4757.421812,Import
1161,Comp_01161,Aluminum,Foil,Automotive,3.77,Import,Germany,24,868.55,43.32,2.42,18,1.01,4196.260400825844,Import
1162,Comp_01162,Copper,Coil,Consumer,9.63,Local,India,10,950.32,61.47,0.0,18,1.0,11497.374486,Import
1162,Comp_01162,Copper,Coil,Consumer,9.63,Import,Germany,28,717.89,57.68,0.8,18,1.06,9416.63405721024,Import
1163,Comp_01163,Nickel,Sheet,Consumer,4.31,Local,India,4,1197.85,109.75,0.0,18,1.0,6650.192079999999,Local
1163,Comp_01163,Nickel,Sheet,Consumer,4.31,Import,Germany,14,1250.13,10.55,1.57,18,1.12,7293.695287872896,Local
1164,Comp_01164,Copper,Wire,Industrial,9.0,Local,India,9,1453.57,86.56,0.0,18,1.0,16356.180599999998,Local
1164,Comp_01164,Copper,Wire,Industrial,9.0,Import,China,21,1519.06,37.64,2.34,18,1.03,17426.576595708004,Local
1165,Comp_01165,Tin,Coil,Wearable,3.94,Local,India,14,1329.15,44.48,0.0,18,1.0,6386.280596,Local
1165,Comp_01165,Tin,Coil,Wearable,3.94,Import,Japan,23,1376.26,20.67,7.34,18,1.0,6971.311106570399,Local
1166,Comp_01166,Nickel,Sheet,Wearable,0.22,Local,India,2,987.71,66.0,0.0,18,1.0,273.543116,Import
1166,Comp_01166,Nickel,Sheet,Wearable,0.22,Import,USA,37,815.9,50.87,2.71,18,1.08,249.600266243856,Import
1167,Comp_01167,Silver,Sheet,Consumer,1.78,Local,India,13,1099.71,62.61,0.0,18,1.0,2441.3369279999997,Import
1167,Comp_01167,Silver,Sheet,Consumer,1.78,Import,Germany,24,669.92,47.78,0.88,18,1.12,1703.2094265804799,Import
1168,Comp_01168,Nickel,Foil,Industrial,1.97,Local,India,6,1322.34,42.51,0.0,18,1.0,3172.73031,Import
1168,Comp_01168,Nickel,Foil,Industrial,1.97,Import,Germany,16,999.62,32.19,5.65,18,1.14,2888.8322169696594,Import
1169,Comp_01169,Nickel,Sheet,Automotive,4.58,Local,India,6,1583.58,43.98,0.0,18,1.0,8795.985263999999,Import
1169,Comp_01169,Nickel,Sheet,Automotive,4.58,Import,South Korea,32,1108.08,13.04,4.72,18,1.06,6725.662717469695,Import
1170,Comp_01170,Copper,Foil,Automotive,9.27,Local,India,14,1470.51,65.86,0.0,18,1.0,16805.736881999997,Import
1170,Comp_01170,Copper,Foil,Automotive,9.27,Import,Germany,30,1411.75,18.04,0.28,18,0.98,15370.018764173132,Import
1171,Comp_01171,Aluminum,Wire,Wearable,9.22,Local,India,5,1140.77,112.65,0.0,18,1.0,13636.708232,Local
1171,Comp_01171,Aluminum,Wire,Wearable,9.22,Import,USA,29,1197.68,15.91,0.2,18,1.13,14949.65197802664,Local
1172,Comp_01172,Aluminum,Foil,Consumer,9.36,Local,India,5,1008.72,42.71,0.0,18,1.0,11612.834063999999,Import
1172,Comp_01172,Aluminum,Foil,Consumer,9.36,Import,Japan,16,790.06,12.16,4.93,18,1.11,10319.864446670686,Import
1173,Comp_01173,Tin,Wire,Toys,2.44,Local,India,10,1513.78,105.56,0.0,18,1.0,4662.403727999999,Import
1173,Comp_01173,Tin,Wire,Toys,2.44,Import,South Korea,24,1030.08,19.06,1.73,18,1.12,3441.694725573888,Import
1174,Comp_01174,Nickel,Foil,Automotive,6.42,Local,India,5,1492.93,83.21,0.0,18,1.0,11940.206184,Local
1174,Comp_01174,Nickel,Foil,Automotive,6.42,Import,Japan,19,1625.19,39.11,5.97,18,1.06,14162.41929888456,Local
1175,Comp_01175,Tin,Coil,Wearable,0.5,Local,India,2,1040.6,54.88,0.0,18,1.0,646.3332,Import
1175,Comp_01175,Tin,Coil,Wearable,0.5,Import,China,15,978.03,23.01,2.4,18,1.01,610.836209664,Import
1176,Comp_01176,Aluminum,Wire,Industrial,4.5,Local,India,8,1344.11,106.21,0.0,18,1.0,7701.199199999999,Import
1176,Comp_01176,Aluminum,Wire,Industrial,4.5,Import,China,39,1171.59,58.79,6.72,18,1.04,7251.2510264063985,Import
1177,Comp_01177,Copper,Sheet,Toys,6.62,Local,India,9,1005.38,113.85,0.0,18,1.0,8742.977068,Local
1177,Comp_01177,Copper,Sheet,Toys,6.62,Import,Japan,35,1105.34,38.96,2.97,18,1.09,10032.68335093724,Local
1178,Comp_01178,Aluminum,Wire,Industrial,2.83,Local,India,5,1457.58,63.06,0.0,18,1.0,5078.025215999999,Local
1178,Comp_01178,Aluminum,Wire,Industrial,2.83,Import,USA,30,1390.14,58.73,4.81,18,1.07,5426.057124313227,Local
1179,Comp_01179,Nickel,Wire,Industrial,2.76,Local,India,11,1270.7,110.61,0.0,18,1.0,4498.650407999999,Import
1179,Comp_01179,Nickel,Wire,Industrial,2.76,Import,Japan,24,1108.2,57.53,6.54,18,1.08,4368.431302861247,Import
1180,Comp_01180,Nickel,Sheet,Wearable,8.58,Local,India,14,1517.85,63.75,0.0,18,1.0,16012.751039999997,Import
1180,Comp_01180,Nickel,Sheet,Wearable,8.58,Import,Japan,38,913.82,27.15,6.06,18,1.07,10811.363590626457,Import
1181,Comp_01181,Nickel,Foil,Wearable,1.15,Local,India,10,1534.72,119.81,0.0,18,1.0,2245.19721,Import
1181,Comp_01181,Nickel,Foil,Wearable,1.15,Import,Germany,38,1085.46,58.87,3.69,18,0.99,1594.0546274951098,Import
1182,Comp_01182,Nickel,Sheet,Industrial,7.77,Local,India,7,1398.8,90.8,0.0,18,1.0,13657.546559999999,Import
1182,Comp_01182,Nickel,Sheet,Industrial,7.77,Import,Germany,22,1475.06,58.48,0.26,18,0.96,13533.09304569062,Import
1183,Comp_01183,Aluminum,Sheet,Automotive,5.86,Local,India,5,1265.45,66.47,0.0,18,1.0,9209.960416,Import
1183,Comp_01183,Aluminum,Sheet,Automotive,5.86,Import,Germany,32,1173.59,44.24,5.24,18,0.96,8507.821392308735,Import
1184,Comp_01184,Copper,Coil,Automotive,3.68,Local,India,9,1019.52,109.34,0.0,18,1.0,4901.9616639999995,Import
1184,Comp_01184,Copper,Coil,Automotive,3.68,Import,Germany,39,970.25,20.12,3.01,18,1.06,4695.832040523328,Import
1185,Comp_01185,Tin,Foil,Automotive,9.95,Local,India,12,1556.47,40.34,0.0,18,1.0,18748.146209999995,Import
1185,Comp_01185,Tin,Foil,Automotive,9.95,Import,USA,10,985.63,57.65,2.73,18,1.14,14345.249608438558,Import
1186,Comp_01186,Nickel,Sheet,Toys,9.45,Local,India,2,1327.52,97.27,0.0,18,1.0,15887.833289999999,Local
1186,Comp_01186,Nickel,Sheet,Toys,9.45,Import,Germany,21,1410.2,50.82,0.01,18,1.02,16619.332467470038,Local
1187,Comp_01187,Tin,Coil,Toys,5.35,Local,India,10,1084.82,91.42,0.0,18,1.0,7425.60312,Import
1187,Comp_01187,Tin,Coil,Toys,5.35,Import,South Korea,16,942.52,39.66,1.64,18,1.06,6680.3220130785585,Import
1188,Comp_01188,Tin,Sheet,Toys,5.66,Local,India,12,1384.97,82.57,0.0,18,1.0,9801.406152,Local
1188,Comp_01188,Tin,Sheet,Toys,5.66,Import,South Korea,34,1408.1,46.29,1.75,18,1.1,10871.924338891,Local
1189,Comp_01189,Aluminum,Coil,Industrial,9.61,Local,India,10,1030.78,68.1,0.0,18,1.0,12461.079423999998,Import
1189,Comp_01189,Aluminum,Coil,Industrial,9.61,Import,China,38,675.99,19.36,2.69,18,0.96,7773.3503281123185,Import
1190,Comp_01190,Aluminum,Wire,Wearable,3.13,Local,India,14,1155.76,71.75,0.0,18,1.0,4533.685434,Import
1190,Comp_01190,Aluminum,Wire,Wearable,3.13,Import,USA,29,1016.31,52.5,7.73,18,0.98,4167.634158281915,Import
1191,Comp_01191,Silver,Foil,Industrial,5.14,Local,India,11,1288.86,106.0,0.0,18,1.0,8460.104871999998,Import
1191,Comp_01191,Silver,Foil,Industrial,5.14,Import,South Korea,31,922.63,37.09,6.72,18,0.98,6087.816647524863,Import
1192,Comp_01192,Nickel,Sheet,Wearable,1.79,Local,India,7,1032.83,114.12,0.0,18,1.0,2422.5877899999996,Import
1192,Comp_01192,Nickel,Sheet,Wearable,1.79,Import,China,18,870.86,20.49,5.32,18,1.12,2220.8139674604804,Import
1193,Comp_01193,Nickel,Foil,Toys,7.86,Local,India,4,1528.04,75.1,0.0,18,1.0,14868.802871999998,Import
1193,Comp_01193,Nickel,Foil,Toys,7.86,Import,South Korea,19,1128.93,38.52,0.88,18,1.0,10923.150474287999,Import
1194,Comp_01194,Tin,Sheet,Toys,7.29,Local,India,9,1045.22,74.64,0.0,18,1.0,9633.259692000001,Import
1194,Comp_01194,Tin,Sheet,Toys,7.29,Import,South Korea,27,750.95,44.68,5.87,18,1.14,8260.350020094347,Import
1195,Comp_01195,Aluminum,Sheet,Automotive,4.05,Local,India,14,1137.42,74.9,0.0,18,1.0,5793.677280000001,Import
